group1,group2,meandiff,p-adj,lower,upper,reject
Azetidinium_Germanium,Formamidinium_Tin,-0.1767,1.0,-0.9387,0.5853,False
Azetidinium_Germanium,Guanidinium_Germanium,-0.0771,1.0,-0.8391,0.6849,False
Azetidinium_Germanium,Guanidinium_Lead,-0.2693,1.0,-1.0313,0.4927,False
Azetidinium_Germanium,Guanidinium_Tin,-0.2257,1.0,-1.0265,0.575,False
Azetidinium_Germanium,Hydrazinium_Germanium,-0.1072,1.0,-0.5897,0.3754,False
Azetidinium_Germanium,Hydrazinium_Lead,-0.2508,0.9993,-0.7649,0.2633,False
Azetidinium_Germanium,Hydrazinium_Tin,-0.1035,1.0,-0.5777,0.3707,False
Azetidinium_Germanium,Hydroxylammonium_Germanium,-0.2388,1.0,-0.7903,0.3127,False
Azetidinium_Germanium,Hydroxylammonium_Lead,-0.6196,0.0101,-1.1804,-0.0587,True
Azetidinium_Germanium,Hydroxylammonium_Tin,-0.311,0.9904,-0.8718,0.2498,False
Azetidinium_Germanium,Imidazolium_Germanium,-0.2278,1.0,-0.7707,0.3151,False
Azetidinium_Germanium,Imidazolium_Lead,-0.363,0.9397,-0.945,0.219,False
Azetidinium_Germanium,Imidazolium_Tin,-0.2763,0.9967,-0.8038,0.2512,False
Azetidinium_Germanium,Isopropylammonium_Germanium,0.0514,1.0,-0.4627,0.5655,False
Azetidinium_Germanium,Isopropylammonium_Lead,0.0355,1.0,-0.4668,0.5378,False
Azetidinium_Germanium,Isopropylammonium_Tin,0.0347,1.0,-0.4733,0.5427,False
Azetidinium_Germanium,Methylammonium_Germanium,-0.0866,1.0,-0.6807,0.5075,False
Azetidinium_Germanium,Methylammonium_Lead,-0.2624,1.0,-0.8698,0.345,False
Azetidinium_Germanium,Methylammonium_Tin,-0.0893,1.0,-0.6713,0.4927,False
Azetidinium_Germanium,Propylammonium_Germanium,0.2065,0.9999,-0.2567,0.6696,False
Azetidinium_Germanium,Propylammonium_Lead,-0.004,1.0,-0.4743,0.4663,False
Azetidinium_Germanium,Propylammonium_Tin,0.0814,1.0,-0.3721,0.5349,False
