group1,group2,meandiff,p-adj,lower,upper,reject
Ammonium_Bromide,Azetidinium_Chloride,0.6398,-0.0,0.4795,0.8,True
Ammonium_Bromide,Azetidinium_Iodide,-0.6166,-0.0,-0.7762,-0.457,True
Ammonium_Bromide,Butylammonium_Bromide,0.2336,0.0054,0.029,0.4382,True
Ammonium_Bromide,Butylammonium_Chloride,0.8781,-0.0,0.6735,1.0827,True
Ammonium_Bromide,Butylammonium_Iodide,-0.4671,-0.0,-0.667,-0.2672,True
Ammonium_Bromide,Dimethylammonium_Bromide,0.08,0.9998,-0.0933,0.2533,False
Ammonium_Bromide,Dimethylammonium_Chloride,0.6074,-0.0,0.4329,0.7819,True
Ammonium_Bromide,Dimethylammonium_Iodide,-0.6108,-0.0,-0.7841,-0.4375,True
Ammonium_Bromide,Ethylammonium_Bromide,0.1699,0.0331,0.0047,0.335,True
Ammonium_Bromide,Ethylammonium_Chloride,0.7528,-0.0,0.5865,0.9192,True
Ammonium_Bromide,Ethylammonium_Iodide,-0.557,-0.0,-0.721,-0.393,True
Ammonium_Bromide,Formamidinium_Bromide,-0.0904,1.0,-0.3006,0.1198,False
Ammonium_Bromide,Formamidinium_Chloride,0.4769,-0.0,0.2667,0.6871,True
Ammonium_Bromide,Formamidinium_Iodide,-0.7826,-0.0,-0.9928,-0.5724,True
Ammonium_Bromide,Guanidinium_Bromide,0.0074,1.0,-0.2028,0.2176,False
Ammonium_Bromide,Guanidinium_Chloride,0.5137,-0.0,0.2967,0.7307,True
Ammonium_Bromide,Guanidinium_Iodide,-0.6926,-0.0,-0.9027,-0.4824,True
Ammonium_Bromide,Hydrazinium_Bromide,0.0259,1.0,-0.1405,0.1922,False
Ammonium_Bromide,Hydrazinium_Chloride,0.5147,-0.0,0.3476,0.6817,True
Ammonium_Bromide,Hydrazinium_Iodide,-0.6312,-0.0,-0.7976,-0.4649,True
Ammonium_Bromide,Hydroxylammonium_Bromide,-0.1971,0.0076,-0.3729,-0.0214,True
Ammonium_Bromide,Hydroxylammonium_Chloride,0.2091,0.0033,0.0304,0.3878,True
Ammonium_Bromide,Hydroxylammonium_Iodide,-0.7968,-0.0,-0.9725,-0.621,True
Ammonium_Bromide,Imidazolium_Bromide,-0.0802,0.9999,-0.2573,0.097,False
Ammonium_Bromide,Imidazolium_Chloride,0.4155,-0.0,0.2397,0.5913,True
Ammonium_Bromide,Imidazolium_Iodide,-0.7932,-0.0,-0.9665,-0.6199,True
Ammonium_Bromide,Isopropylammonium_Bromide,0.2162,0.0004,0.0477,0.3847,True
Ammonium_Bromide,Isopropylammonium_Chloride,0.7923,-0.0,0.6211,0.9635,True
Ammonium_Bromide,Isopropylammonium_Iodide,-0.488,-0.0,-0.6565,-0.3194,True
Ammonium_Bromide,Methylammonium_Bromide,0.0442,1.0,-0.1381,0.2265,False
Ammonium_Bromide,Methylammonium_Chloride,0.5608,-0.0,0.3764,0.7452,True
Ammonium_Bromide,Methylammonium_Iodide,-0.6322,-0.0,-0.8126,-0.4518,True
Ammonium_Bromide,Propylammonium_Bromide,0.2627,0.0,0.0996,0.4257,True
Ammonium_Bromide,Propylammonium_Chloride,0.8446,-0.0,0.6816,1.0077,True
Ammonium_Bromide,Propylammonium_Iodide,-0.4702,-0.0,-0.6327,-0.3076,True
Ammonium_Bromide,Tetramethylammonium_Bromide,0.1665,0.4732,-0.0437,0.3767,False
Ammonium_Bromide,Tetramethylammonium_Chloride,0.7138,-0.0,0.5036,0.924,True
Ammonium_Bromide,Tetramethylammonium_Iodide,-0.5603,-0.0,-0.7858,-0.3349,True
Ammonium_Bromide,Trimethylammonium_Bromide,0.1441,0.2681,-0.0236,0.3119,False
Ammonium_Bromide,Trimethylammonium_Chloride,0.6973,-0.0,0.5296,0.8651,True
Ammonium_Bromide,Trimethylammonium_Iodide,-0.5843,-0.0,-0.75,-0.4185,True
Ammonium_Chloride,Ammonium_Iodide,-1.0329,-0.0,-1.2499,-0.8159,True
Ammonium_Chloride,Azetidinium_Bromide,-0.3739,-0.0,-0.5495,-0.1984,True
Ammonium_Chloride,Azetidinium_Chloride,0.173,0.0622,-0.0028,0.3489,False
Ammonium_Chloride,Azetidinium_Iodide,-1.0834,-0.0,-1.2586,-0.9081,True
Ammonium_Chloride,Butylammonium_Bromide,-0.2332,0.0164,-0.4502,-0.0162,True
Ammonium_Chloride,Butylammonium_Chloride,0.4114,0.0,0.1944,0.6284,True
Ammonium_Chloride,Butylammonium_Iodide,-0.9338,-0.0,-1.1464,-0.7212,True
Ammonium_Chloride,Dimethylammonium_Bromide,-0.3868,0.0,-0.5745,-0.199,True
Ammonium_Chloride,Dimethylammonium_Chloride,0.1407,0.6368,-0.0482,0.3295,False
